time,origin,destination,count,duration,energy_consumption,tour_length,cluster_id,tour_revenue,revenue,per_flight_revenue,tour_sequence,served,p,q,p2,q2
870.0,7,2,1,20,30.0,2,15,362.02419358626486,,,PSD-LAX-LGB,1,42.5,55.0,55.0,55.0
870.0,0,0,1,20,30.0,2,26,78.84434218333769,,,LAX-PSD-LAX,1,50.0,50.0,50.0,50.0
870.0,1,0,1,10,15.0,1,34,124.7524094308745,249.504818861749,124.7524094308745,DTLA-LAX,1,70.0,85.0,85.0,92.5
870.0,1,0,1,10,15.0,1,40,124.7524094308745,249.504818861749,124.7524094308745,DTLA-LAX,1,40.0,40.0,40.0,40.0
875.0,0,5,1,15,20.0,1,1,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,70.0,70.0,70.0,70.0
875.0,0,8,1,10,15.0,1,38,76.57326545359987,76.57326545359987,76.57326545359987,LAX-BVH,1,55.0,55.0,55.0,55.0
875.0,0,2,1,10,15.0,1,23,102.16775460979474,102.16775460979474,102.16775460979474,LAX-LGB,1,40.0,60.0,40.0,40.0
875.0,0,6,1,10,15.0,1,29,66.68724034195947,66.68724034195947,66.68724034195947,LAX-HWD,1,60.0,60.0,60.0,65.0
875.0,5,1,1,25,35.0,2,36,150.63225177504606,,,ANH-LAX-DTLA,1,22.5,92.5,92.5,92.5
880.0,0,5,1,15,20.0,1,40,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,20.0,25.0,25.0,47.5
880.0,2,1,1,25,35.0,2,4,175.83628673577186,,,LGB-LAX-DTLA,1,32.5,42.5,42.5,55.0
880.0,1,0,1,10,15.0,1,6,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,57.5,77.5,77.5,77.5
880.0,5,0,1,15,20.0,1,2,176.51209411921764,176.51209411921764,176.51209411921764,ANH-LAX,1,20.0,20.0,20.0,52.5
880.0,0,0,1,20,30.0,2,19,166.71810085489867,,,LAX-HWD-LAX,1,20.0,22.5,22.5,55.0
885.0,5,0,1,15,20.0,1,16,353.0241882384353,353.0241882384353,353.0241882384353,ANH-LAX,1,40.0,40.0,40.0,40.0
885.0,0,0,1,20,30.0,2,18,157.68868436667537,,,LAX-PSD-LAX,1,37.5,37.5,37.5,47.5
885.0,0,3,1,15,20.0,1,13,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,20.0,55.0,55.0,60.0
885.0,0,4,1,10,15.0,1,5,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,30.0,30.0,30.0,50.0
890.0,0,2,1,10,15.0,1,25,102.16775460979474,102.16775460979474,102.16775460979474,LAX-LGB,1,67.5,67.5,42.5,67.5
890.0,0,0,1,20,30.0,2,26,216.73353111136828,,,LAX-HWD-LAX,1,20.0,74.99999999999999,59.99999999999999,60.00000000000001
890.0,5,0,1,15,20.0,1,1,353.0241882384353,353.0241882384353,353.0241882384353,ANH-LAX,1,50.0,50.0,50.0,50.0
890.0,1,2,1,20,30.0,2,32,164.54395932523198,,,DTLA-LAX-LGB,1,62.499999999999986,62.5,62.5,95.0
890.0,0,6,1,10,15.0,1,39,83.35905042744933,166.71810085489867,83.35905042744933,LAX-HWD,1,70.0,70.0,70.0,75.0
895.0,5,0,1,15,20.0,1,20,176.51209411921764,176.51209411921764,176.51209411921764,ANH-LAX,1,40.0,45.0,45.0,50.0
895.0,6,0,1,10,15.0,1,29,133.37448068391893,133.37448068391893,133.37448068391893,HWD-LAX,1,50.0,50.0,50.0,50.0
895.0,8,1,1,20,30.0,2,38,113.42504835117049,,,BVH-LAX-DTLA,1,25.0,37.5,37.5,52.5
895.0,1,0,1,10,15.0,1,28,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,25.0,35.0,35.0,50.0
895.0,3,0,1,15,20.0,1,27,117.8047207865958,117.8047207865958,117.8047207865958,WDHL-LAX,1,50.0,50.0,50.0,50.0
900.0,0,5,1,15,20.0,1,16,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,20.0,40.0,20.0,60.0
900.0,4,0,1,10,15.0,1,10,82.45340130846085,82.45340130846085,82.45340130846085,UVS-LAX,1,60.0,60.0,60.0,60.0
900.0,0,3,1,15,20.0,1,37,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,60.0,60.0,60.0,60.0
900.0,1,0,1,10,15.0,1,31,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,40.0,40.0,40.0,55.0
900.0,0,6,1,10,15.0,1,3,66.68724034195947,66.68724034195947,66.68724034195947,LAX-HWD,1,47.5,47.5,32.5,75.0
900.0,7,1,1,20,30.0,2,14,243.01892270588104,,,PSD-LAX-DTLA,1,20.0,37.5,37.5,70.0
905.0,0,0,1,20,30.0,2,29,133.37448068391893,,,LAX-HWD-LAX,1,20.0,22.5,22.5,70.0
905.0,0,0,1,20,30.0,2,1,118.26651327500653,,,LAX-PSD-LAX,1,20.0,55.0,55.0,60.0
905.0,5,0,1,15,20.0,1,8,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,55.0,55.0,55.0,55.0
905.0,1,0,1,10,15.0,1,7,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,72.5,72.5,72.5,72.5
905.0,0,5,1,15,20.0,1,33,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,57.5,57.5,57.5,57.5
905.0,6,1,1,20,30.0,2,39,195.75068539935617,,,HWD-LAX-DTLA,1,45.0,45.0,30.0,75.0
910.0,0,0,1,20,30.0,2,2,216.73353111136828,,,LAX-HWD-LAX,1,22.5,25.0,25.0,57.49999999999994
910.0,4,1,1,20,30.0,2,5,165.97911008510494,,,UVS-LAX-DTLA,1,20.0,65.0,65.0,65.0
910.0,0,0,1,20,30.0,2,27,76.57326545359987,,,LAX-BVH-LAX,1,20.0,47.5,47.5,50.0
910.0,0,2,1,10,15.0,1,18,51.08387730489737,51.08387730489737,51.08387730489737,LAX-LGB,1,32.5,37.5,37.5,70.0
910.0,1,0,1,10,15.0,1,21,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,67.5,67.5,67.5,67.5
910.0,3,0,1,15,20.0,1,0,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,50.0,50.0,50.0,50.0
910.0,0,6,1,10,15.0,1,11,83.35905042744933,166.71810085489867,83.35905042744933,LAX-HWD,1,45.0,50.0,35.0,67.5
910.0,0,4,1,10,15.0,1,23,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,25.0,27.5,27.5,50.0
910.0,0,5,1,15,20.0,1,10,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,40.0,52.5,52.5,67.5
915.0,0,0,1,20,30.0,2,20,197.11085545834422,,,LAX-PSD-LAX,1,20.0,72.5,72.5,87.5
915.0,0,0,1,25,35.0,2,7,306.5032638293842,,,LAX-LGB-LAX,1,37.5,37.5,22.5,35.0
915.0,5,0,1,15,20.0,1,40,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,0,27.5,37.5,37.5,55.0
915.0,0,0,1,20,30.0,2,28,164.9068026169217,,,LAX-UVS-LAX,1,20.0,25.0,25.0,80.0
915.0,3,0,1,15,20.0,1,37,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,40.0,40.0,40.0,40.0
915.0,0,0,1,20,30.0,2,17,178.67095272506637,,,LAX-BVH-LAX,1,45.0,45.0,45.0,45.0
915.0,2,1,1,25,35.0,2,15,215.62783663012934,,,LGB-LAX-DTLA,1,20.0,20.0,20.0,35.0
915.0,1,0,1,10,15.0,1,4,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,40.0,42.5,42.5,50.0
915.0,4,1,1,20,30.0,2,22,186.05630667812852,,,UVS-LAX-DTLA,1,45.0,45.0,30.0,75.0
915.0,0,5,1,15,20.0,1,24,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,70.0,70.0,70.0,70.0
920.0,0,0,1,20,30.0,2,21,133.37448068391893,,,LAX-HWD-LAX,1,37.5,70.0,70.0,85.0
920.0,0,5,1,15,20.0,1,6,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,57.5,57.5,57.5,57.5
920.0,3,0,1,15,20.0,1,13,117.8047207865958,117.8047207865958,117.8047207865958,WDHL-LAX,1,40.0,50.0,50.0,50.0
920.0,0,0,1,25,35.0,2,8,255.41938652448684,,,LAX-LGB-LAX,1,20.0,20.0,20.0,75.0
920.0,0,7,1,10,15.0,1,31,78.84434218333769,78.84434218333769,78.84434218333769,LAX-PSD,1,40.0,42.5,42.5,50.0
920.0,5,2,1,25,35.0,2,33,227.59597142411502,,,ANH-LAX-LGB,1,22.5,40.0,20.0,80.0
925.0,0,0,1,25,35.0,2,19,204.33550921958948,,,LAX-LGB-LAX,1,20.0,22.5,22.5,82.5
925.0,0,5,1,15,20.0,1,34,88.25604705960882,88.25604705960882,88.25604705960882,LAX-ANH,1,72.5,77.5,77.5,77.5
925.0,0,0,1,20,30.0,2,0,127.62210908933312,,,LAX-BVH-LAX,1,20.0,37.5,37.5,77.5
925.0,1,0,1,10,15.0,1,35,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,75.0,75.0,75.0,75.0
925.0,6,0,1,10,15.0,1,12,133.37448068391893,133.37448068391893,133.37448068391893,HWD-LAX,1,60.0,60.0,60.0,60.0
925.0,0,4,1,10,15.0,1,9,123.68010196269128,123.68010196269128,123.68010196269128,LAX-UVS,1,72.5,72.5,57.5,65.0
930.0,4,2,1,20,30.0,2,23,184.6211559182556,,,UVS-LAX-LGB,1,20.0,85.0,85.0,85.0
930.0,0,0,1,20,30.0,2,4,133.37448068391893,,,LAX-HWD-LAX,1,20.0,35.0,20.0,45.0
930.0,5,0,1,15,20.0,1,24,353.0241882384353,353.0241882384353,353.0241882384353,ANH-LAX,1,50.0,50.0,50.0,50.0
930.0,1,0,1,10,15.0,1,30,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,70.0,70.0,70.0,70.0
930.0,0,5,1,15,20.0,1,37,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,20.0,20.0,20.0,40.0
935.0,0,5,1,15,20.0,1,35,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,55.0,55.0,55.0,55.0
935.0,0,6,1,10,15.0,1,12,100.0308605129392,100.0308605129392,100.0308605129392,LAX-HWD,1,45.0,50.0,50.0,70.0
935.0,0,4,1,10,15.0,1,17,82.45340130846085,82.45340130846085,82.45340130846085,LAX-UVS,1,30.0,35.0,20.0,75.0
935.0,5,2,1,25,35.0,2,6,329.76372603390973,,,ANH-LAX-LGB,1,22.5,60.0,40.0,52.5
935.0,7,1,1,20,30.0,2,31,203.59675161421217,,,PSD-LAX-DTLA,1,20.0,70.0,70.0,72.5
940.0,2,0,1,15,20.0,1,18,51.08387730489737,51.08387730489737,51.08387730489737,LGB-LAX,1,50.0,50.0,50.0,50.0
940.0,1,0,1,10,15.0,1,38,62.37620471543725,62.37620471543725,62.37620471543725,DTLA-LAX,1,37.5,37.5,37.5,37.5
940.0,5,0,1,15,20.0,1,10,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,47.5,47.5,47.5,47.5
940.0,0,0,1,20,30.0,2,30,127.62210908933312,,,LAX-BVH-LAX,1,40.0,50.0,50.0,50.0
940.0,0,0,1,20,30.0,2,13,166.71810085489867,,,LAX-HWD-LAX,1,20.0,22.5,22.5,67.5
945.0,1,1,1,20,30.0,2,14,155.9405117885931,,,DTLA-LAX-DTLA,1,40.0,67.5,67.5,77.5
945.0,3,0,1,15,20.0,1,25,117.8047207865958,117.8047207865958,117.8047207865958,WDHL-LAX,1,47.5,50.0,50.0,65.0
945.0,5,0,1,15,20.0,1,34,353.0241882384353,353.0241882384353,353.0241882384353,ANH-LAX,1,57.5,57.5,57.5,57.5
945.0,0,5,1,15,20.0,1,3,88.25604705960882,88.25604705960882,88.25604705960882,LAX-ANH,1,55.0,55.0,55.0,55.0
945.0,0,0,1,20,30.0,2,24,200.0617210258784,,,LAX-HWD-LAX,1,20.0,37.5,37.5,60.0
945.0,0,4,1,10,15.0,1,2,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,42.5,52.5,52.5,52.5
950.0,3,0,1,15,20.0,1,11,176.7070811798937,176.7070811798937,176.7070811798937,WDHL-LAX,1,47.5,52.5,52.5,52.5
950.0,0,7,1,10,15.0,1,38,39.422171091668844,39.422171091668844,39.422171091668844,LAX-PSD,1,22.5,60.0,45.0,52.5
950.0,1,0,1,10,15.0,1,15,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,20.0,50.0,35.0,57.5
950.0,0,5,1,15,20.0,1,9,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,45.0,47.5,47.5,55.0
950.0,5,1,1,25,35.0,2,35,358.3324482519823,,,ANH-LAX-DTLA,1,20.0,70.0,70.0,87.5
950.0,4,1,1,20,30.0,2,26,165.97911008510494,,,UVS-LAX-DTLA,1,30.000000000000007,72.49999999999999,72.49999999999999,72.5
955.0,0,6,1,10,15.0,1,1,100.0308605129392,200.0617210258784,100.0308605129392,LAX-HWD,1,45.0,50.0,50.0,55.0
955.0,1,0,1,10,15.0,1,5,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,50.0,50.0,50.0,50.0
955.0,0,3,1,15,20.0,1,29,117.8047207865958,117.8047207865958,117.8047207865958,LAX-WDHL,1,50.0,55.0,55.0,80.0
955.0,0,0,1,20,30.0,2,18,197.11085545834422,,,LAX-PSD-LAX,1,20.0,37.5,22.5,70.0
955.0,0,6,1,10,15.0,1,10,100.0308605129392,200.0617210258784,100.0308605129392,LAX-HWD,1,32.5,32.5,22.5,87.5
955.0,5,0,1,15,20.0,1,37,176.51209411921764,176.51209411921764,176.51209411921764,ANH-LAX,1,20.0,22.5,22.5,55.0
955.0,0,0,1,20,30.0,2,27,76.57326545359987,,,LAX-BVH-LAX,1,20.0,27.5,27.5,55.0
955.0,0,0,1,25,35.0,2,40,255.41938652448687,,,LAX-LGB-LAX,1,20.0,20.0,20.0,85.0
960.0,6,0,1,10,15.0,1,12,100.0308605129392,100.0308605129392,100.0308605129392,HWD-LAX,1,55.0,55.0,55.0,55.0
960.0,5,1,1,25,35.0,2,3,446.58849531159115,,,ANH-LAX-DTLA,1,20.0,70.0,70.0,92.5
960.0,0,3,1,15,20.0,1,34,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,37.5,77.49999999999997,77.49999999999997,77.5
960.0,4,1,1,20,30.0,2,2,248.4325113935658,,,UVS-LAX-DTLA,1,22.5,77.5,77.5,77.50000000000003
960.0,0,5,1,15,20.0,1,39,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,55.0,62.5,62.5,62.5
960.0,1,0,1,10,15.0,1,7,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,20.0,37.5,37.5,57.5
960.0,2,0,1,15,20.0,1,32,204.33550921958948,204.33550921958948,204.33550921958948,LGB-LAX,1,75.0,75.0,75.0,75.0
965.0,0,0,1,20,30.0,2,5,66.68724034195947,,,LAX-HWD-LAX,1,20.0,37.5,37.5,47.5
965.0,1,0,1,10,15.0,1,36,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,77.5,77.5,77.5,77.5
970.0,0,5,1,15,20.0,1,25,353.0241882384353,706.0483764768705,353.0241882384353,LAX-ANH,1,45.0,47.5,47.5,55.0
970.0,0,0,1,20,30.0,2,11,118.26651327500653,,,LAX-PSD-LAX,1,22.5,32.5,32.5,75.0
970.0,5,1,1,25,35.0,2,9,358.3324482519823,,,ANH-LAX-DTLA,1,20.0,77.5,77.5,85.0
970.0,0,4,1,10,15.0,1,28,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,65.0,70.0,70.0,80.0
970.0,6,1,1,20,30.0,2,1,226.9387877570748,,,HWD-LAX-DTLA,1,25.0,35.0,20.0,57.5
970.0,0,5,1,15,20.0,1,22,353.0241882384353,706.0483764768705,353.0241882384353,LAX-ANH,1,55.0,55.0,55.0,55.0
970.0,0,6,1,10,15.0,1,12,100.0308605129392,100.0308605129392,100.0308605129392,LAX-HWD,1,40.0,50.0,50.0,50.0
975.0,0,8,1,10,15.0,1,16,25.524421817866624,25.524421817866624,25.524421817866624,LAX-BVH,1,45.0,45.0,45.0,55.0
975.0,0,7,1,10,15.0,1,36,78.84434218333769,78.84434218333769,78.84434218333769,LAX-PSD,1,62.5,62.5,47.5,70.0
975.0,1,0,1,10,15.0,1,4,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,30.0,32.5,32.5,52.5
975.0,0,0,1,25,35.0,2,21,153.2516319146921,,,LAX-LGB-LAX,1,50.0,50.0,50.0,72.5
975.0,0,5,1,15,20.0,1,32,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,55.0,60.0,60.0,62.5
980.0,5,1,1,25,35.0,2,39,446.58849531159115,,,ANH-LAX-DTLA,1,27.5,37.5,22.5,40.0
980.0,0,0,1,20,30.0,2,0,200.0617210258784,,,LAX-HWD-LAX,1,47.5,47.5,47.5,47.5
985.0,6,1,1,20,30.0,2,12,160.25154741511534,,,HWD-LAX-DTLA,1,20.0,27.5,27.5,80.0
985.0,0,0,1,25,35.0,2,37,204.33550921958948,,,LAX-LGB-LAX,1,20.0,35.0,20.0,87.5
985.0,0,5,1,15,20.0,1,17,88.25604705960882,88.25604705960882,88.25604705960882,LAX-ANH,1,55.0,55.0,55.0,55.0
985.0,1,0,1,10,15.0,1,31,31.188102357718623,31.188102357718623,31.188102357718623,DTLA-LAX,1,57.5,57.5,57.5,57.5
985.0,0,6,1,10,15.0,1,30,133.37448068391893,133.37448068391893,133.37448068391893,LAX-HWD,1,35.0,50.0,50.0,57.5
985.0,5,1,1,25,35.0,2,22,327.1443458942637,,,ANH-LAX-DTLA,1,20.0,20.0,20.0,87.5
990.0,8,0,1,10,15.0,1,16,25.524421817866624,25.524421817866624,25.524421817866624,BVH-LAX,1,40.0,40.0,40.0,40.0
990.0,0,6,1,10,15.0,1,24,133.37448068391893,133.37448068391893,133.37448068391893,LAX-HWD,1,45.0,70.0,70.0,70.0
990.0,1,0,1,10,15.0,1,14,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,62.5,62.5,62.5,62.5
990.0,0,5,1,15,20.0,1,13,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,47.5,72.5,72.5,72.5
990.0,0,8,1,10,15.0,1,7,76.57326545359987,76.57326545359987,76.57326545359987,LAX-BVH,1,42.5,42.5,27.5,67.5
990.0,5,1,1,25,35.0,2,25,477.77659766930975,,,ANH-LAX-DTLA,1,20.0,55.0,55.0,70.0
995.0,0,8,1,10,15.0,1,8,102.0976872714665,102.0976872714665,102.0976872714665,LAX-BVH,1,60.0,70.0,70.0,80.0
995.0,0,0,1,20,30.0,2,38,200.0617210258784,,,LAX-HWD-LAX,1,22.5,70.0,70.0,70.0
995.0,3,2,1,25,35.0,2,29,161.07011500309264,,,WDHL-LAX-LGB,1,45.0,47.5,47.5,97.5
995.0,0,2,1,10,15.0,1,4,102.16775460979474,102.16775460979474,102.16775460979474,LAX-LGB,1,37.5,40.0,20.0,55.0
995.0,5,0,1,15,20.0,1,32,353.0241882384353,353.0241882384353,353.0241882384353,ANH-LAX,1,42.5,42.5,42.5,42.5
995.0,0,0,1,20,30.0,2,31,187.12861414631175,,,LAX-DTLA-LAX,1,27.5,70.0,70.0,70.0
995.0,4,0,1,10,15.0,1,28,41.22670065423043,41.22670065423043,41.22670065423043,UVS-LAX,1,65.0,65.0,65.0,65.0
995.0,1,0,1,10,15.0,1,26,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,57.5,57.5,57.5,57.5
995.0,0,4,1,10,15.0,1,20,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,72.5,72.5,57.5,90.0
1000.0,0,8,1,10,15.0,1,0,76.57326545359987,76.57326545359987,76.57326545359987,LAX-BVH,1,32.5,40.0,40.0,40.0
1000.0,0,0,1,20,30.0,2,14,166.71810085489867,,,LAX-HWD-LAX,1,32.5,42.5,42.5,75.0
1000.0,7,0,1,10,15.0,1,6,39.422171091668844,39.422171091668844,39.422171091668844,PSD-LAX,1,37.5,37.5,22.5,75.0
1000.0,0,0,1,25,35.0,2,27,306.5032638293842,,,LAX-LGB-LAX,1,20.0,27.5,27.5,45.0
1000.0,0,5,1,15,20.0,1,16,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,20.0,20.0,20.0,55.0
1000.0,2,0,1,15,20.0,1,23,102.16775460979474,102.16775460979474,102.16775460979474,LGB-LAX,1,65.0,65.0,65.0,65.0
1000.0,0,7,1,10,15.0,1,33,39.422171091668844,39.422171091668844,39.422171091668844,LAX-PSD,1,65.0,65.0,45.0,55.0
1000.0,0,3,1,15,20.0,1,19,176.7070811798937,176.7070811798937,176.7070811798937,LAX-WDHL,1,62.5,62.5,62.5,62.5
1000.0,5,1,1,25,35.0,2,17,389.52055060970093,,,ANH-LAX-DTLA,1,20.0,27.5,27.5,35.0
1000.0,3,0,1,15,20.0,1,34,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,57.5,57.5,57.5,57.5
1005.0,0,5,1,15,20.0,1,26,88.25604705960882,88.25604705960882,88.25604705960882,LAX-ANH,1,37.5,57.49999999999999,57.49999999999999,57.499999999999986
1005.0,0,3,1,15,20.0,1,28,176.7070811798937,176.7070811798937,176.7070811798937,LAX-WDHL,1,45.0,50.0,50.0,55.0
1010.0,1,0,1,10,15.0,1,2,93.56430707315587,187.12861414631175,93.56430707315587,DTLA-LAX,1,62.500000000000036,67.5,67.5,67.5
1010.0,0,6,1,10,15.0,1,36,100.0308605129392,100.0308605129392,100.0308605129392,LAX-HWD,1,55.0,55.0,55.0,62.5
1010.0,0,4,1,10,15.0,1,5,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,32.5,47.5,47.5,55.0
1010.0,0,7,1,10,15.0,1,32,78.84434218333769,78.84434218333769,78.84434218333769,LAX-PSD,1,27.5,50.0,50.0,60.0
1015.0,0,3,1,15,20.0,1,21,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,52.5,52.5,52.5,60.0
1015.0,6,0,1,10,15.0,1,30,133.37448068391893,266.74896136783786,133.37448068391893,HWD-LAX,1,42.5,45.0,45.0,55.0
1015.0,1,0,1,10,15.0,1,15,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,42.5,42.5,42.5,50.0
1015.0,7,0,1,10,15.0,1,18,78.84434218333769,78.84434218333769,78.84434218333769,PSD-LAX,1,55.0,55.0,55.0,55.0
1015.0,0,5,1,15,20.0,1,23,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,45.0,50.0,50.0,55.0
1015.0,3,0,1,15,20.0,1,19,117.8047207865958,117.8047207865958,117.8047207865958,WDHL-LAX,1,42.5,42.5,42.5,52.5
1015.0,8,0,1,10,15.0,1,0,25.524421817866624,25.524421817866624,25.524421817866624,BVH-LAX,1,25.0,32.5,32.5,50.0
1015.0,0,0,1,20,30.0,2,34,118.26651327500653,,,LAX-PSD-LAX,1,27.5,77.5,77.5,77.5
1015.0,6,1,1,20,30.0,2,24,258.1268901147934,,,HWD-LAX-DTLA,1,40.0,70.0,70.0,72.5
1020.0,1,1,1,20,30.0,2,10,187.12861414631175,,,DTLA-LAX-DTLA,1,57.5,82.49999999999993,82.49999999999993,82.5
1025.0,6,0,1,10,15.0,1,36,100.0308605129392,100.0308605129392,100.0308605129392,HWD-LAX,1,47.5,47.5,47.5,80.0
1025.0,0,0,1,25,35.0,2,18,255.41938652448684,,,LAX-LGB-LAX,1,20.0,20.0,20.0,42.5
1025.0,0,0,1,20,30.0,2,1,166.71810085489867,,,LAX-HWD-LAX,1,27.5,27.5,27.5,72.5
1025.0,1,0,1,10,15.0,1,35,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,72.5,72.5,72.5,72.5
1025.0,0,7,1,10,15.0,1,2,39.422171091668844,39.422171091668844,39.422171091668844,LAX-PSD,1,52.5,74.99999999999999,74.99999999999999,75.0
1025.0,3,6,1,25,35.0,2,28,125.58960073525736,,,WDHL-LAX-HWD,1,20.0,55.0,55.0,85.0
1025.0,0,5,1,15,20.0,1,39,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,20.0,57.5,37.5,65.0
1030.0,8,0,1,10,15.0,1,8,25.524421817866624,25.524421817866624,25.524421817866624,BVH-LAX,1,65.0,70.0,55.0,77.5
1030.0,5,1,1,25,35.0,2,26,150.63225177504606,,,ANH-LAX-DTLA,1,22.499999999999982,47.5,47.5,52.5
1030.0,4,3,1,25,35.0,2,5,159.03142144082622,,,UVS-LAX-WDHL,1,20.0,22.5,22.5,95.0
1030.0,2,0,1,15,20.0,1,33,102.16775460979474,102.16775460979474,102.16775460979474,LGB-LAX,1,35.0,35.0,35.0,35.0
1030.0,0,0,1,20,30.0,2,15,233.40534119685813,,,LAX-HWD-LAX,1,20.0,52.5,52.5,75.0
1035.0,0,5,1,15,20.0,1,19,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,32.5,35.0,35.0,55.0
1035.0,1,0,1,10,15.0,1,7,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,52.5,52.5,52.5,52.5
1035.0,3,0,1,15,20.0,1,21,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,40.0,40.0,40.0,50.0
1035.0,0,8,1,10,15.0,1,27,76.57326545359987,76.57326545359987,76.57326545359987,LAX-BVH,1,30.0,42.5,42.5,42.5
1035.0,0,6,1,10,15.0,1,40,66.68724034195947,66.68724034195947,66.68724034195947,LAX-HWD,1,70.0,75.0,75.0,75.0
1035.0,0,0,1,20,30.0,2,0,157.68868436667537,,,LAX-PSD-LAX,1,20.0,37.5,37.5,60.0
1035.0,0,4,1,10,15.0,1,4,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,40.0,45.0,45.0,50.0
1035.0,5,1,1,25,35.0,2,23,389.52055060970093,,,ANH-LAX-DTLA,1,20.0,37.5,37.5,87.5
1035.0,0,0,1,25,35.0,2,35,255.41938652448684,,,LAX-LGB-LAX,1,37.5,47.5,47.5,97.5
1040.0,5,1,1,25,35.0,2,16,477.77659766930975,,,ANH-LAX-DTLA,1,20.0,20.0,20.0,70.0
1040.0,1,0,1,10,15.0,1,12,124.7524094308745,249.504818861749,124.7524094308745,DTLA-LAX,1,65.0,67.5,67.5,70.0
1040.0,1,0,1,10,15.0,1,17,124.7524094308745,249.504818861749,124.7524094308745,DTLA-LAX,1,20.0,20.0,20.0,57.5
1040.0,7,0,1,10,15.0,1,32,157.68868436667537,157.68868436667537,157.68868436667537,PSD-LAX,1,45.0,50.0,50.0,55.0
1040.0,0,5,1,15,20.0,1,38,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,50.0,50.0,50.0,50.0
1045.0,0,0,1,20,30.0,2,7,133.37448068391893,,,LAX-HWD-LAX,1,22.5,40.0,40.0,90.0
1045.0,0,2,1,10,15.0,1,33,102.16775460979474,102.16775460979474,102.16775460979474,LAX-LGB,1,20.0,27.5,27.5,80.0
1045.0,0,5,1,15,20.0,1,31,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,50.0,50.0,50.0,64.99999999999999
1045.0,1,0,1,10,15.0,1,3,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,77.5,77.5,77.5,77.5
